source,location,address,property_type,bedrooms,bathrooms,parking,size_sqft,price_kes,listing_url,listing_date
property24,Syokimau,"Mombasa Road Nairobi, Syokimau, Nairobi",Apartment,2.0,2.0,1.0,1163,8000000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-syokimau-116922950,2026-02-23
property24,Westlands,"Westlands, Westlands, Nairobi",Apartment,3.0,4.0,2.0,1722,24610000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116904913,2026-02-23
property24,Westlands,"Westlands, Westlands, Nairobi",Townhouse,4.0,,2.0,2293,31000000,https://www.property24.co.ke/4-bedroom-townhouse-for-sale-in-westlands-116904908,2026-02-23
property24,Westlands,"Westlands, Westlands, Nairobi",Apartment,2.0,2.0,2.0,1012,12600000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116904916,2026-02-23
property24,Westlands,"Westlands, Westlands, Nairobi",Apartment,1.0,1.0,1.0,592,8100000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116904920,2026-02-23
property24,Kileleshwa,"Gatundu Rd Kileleshwa, Kileleshwa, Nairobi",Apartment,2.0,2.0,1.0,1281,12000000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kileleshwa-116940587,2026-02-23
property24,Westlands,"Westlands Highridge, Westlands, Nairobi",Townhouse,4.0,5.0,3.0,1044,85000000,https://www.property24.co.ke/4-bedroom-townhouse-for-sale-in-westlands-116904319,2026-02-23
property24,Westlands,"Westlands Highridge, Westlands, Nairobi",Apartment,2.0,3.0,2.0,97,14000000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116904268,2026-02-23
property24,Westlands,"Westlands, Westlands, Nairobi",Apartment,1.0,1.0,1.0,560,6440000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116902299,2026-02-23
property24,Syokimau,"Syokimau Nairobi, Syokimau, Nairobi",Apartment,3.0,4.0,2.0,549,11500000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-syokimau-116904284,2026-02-23
property24,Kilimani,"Kilimani Nairobi, Kilimani, Nairobi",Apartment,1.0,1.0,1.0,301,10500000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-kilimani-116904233,2026-02-23
property24,Westlands,"Westlands, Westlands, Nairobi",Apartment,1.0,1.0,1.0,441,5880000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116903249,2026-02-23
property24,Kileleshwa,"31 Othaya Rd, Kileleshwa, Nairobi",Apartment,4.0,5.0,2.0,2906,24500000,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-kileleshwa-116929044,2026-02-23
property24,Westlands,"Westlands Highridge, Westlands, Nairobi",Apartment,1.0,1.0,7.0,603,6800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116940822,2026-02-23
property24,Westlands,"Mogotio Rd 23, Westlands, Nairobi",Apartment,1.0,1.0,7.0,603,6800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116940820,2026-02-23
property24,Westlands,"Mogotio Rd 23, Westlands, Nairobi",Apartment,1.0,1.0,7.0,603,6800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116940814,2026-02-23
property24,Westlands,"Mogotio Rd 23, Westlands, Nairobi",Apartment,1.0,1.0,7.0,603,6800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116940806,2026-02-23
property24,Westlands,"Mogotio Rd 23, Westlands, Nairobi",Apartment,1.0,1.0,7.0,603,6800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116940803,2026-02-23
property24,Westlands,"Mogotio Rd 23, Westlands, Nairobi",Apartment,1.0,1.0,7.0,603,6800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116940795,2026-02-23
property24,Westlands,"Mogotio Rd Nairobi, Westlands, Nairobi",Apartment,1.0,1.0,1.0,441,5800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116926882,2026-02-23
property24,Westlands,"Westlands, Westlands, Nairobi",Apartment,1.0,1.0,1.0,441,5880000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-101735696,2026-02-23
property24,Westlands,"Mogotio Rd Nairobi, Westlands, Nairobi",Apartment,1.0,1.0,1.0,753,8800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116926851,2026-02-23
property24,Westlands,"Rhapta Road Nairobi, Westlands, Nairobi",Apartment,2.0,3.0,1.0,1410,15500000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116931228,2026-02-23
property24,Westlands,"Rhapta Road Nairobi, Westlands, Nairobi",Apartment,2.0,3.0,1.0,1410,15500000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116931216,2026-02-23
property24,Westlands,"Rhapta Terraces Rhapta Road, Westlands, Nairobi",Apartment,1.0,1.0,1.0,753,9200000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116898791,2026-02-23
property24,Westlands,"Rhapta Terraces Rhapta Road, Westlands, Nairobi",Apartment,1.0,1.0,1.0,721,9000000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116898781,2026-02-23
property24,Kilimani,"Wood Ave Kilimani, Kilimani, Nairobi",Apartment,2.0,2.0,1.0,1163,11200000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116950925,2026-02-23
property24,Kilimani,"George Padmore Road Kilimani, Kilimani, Nairobi",Apartment,1.0,1.0,1.0,840,8550000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-kilimani-116951989,2026-02-23
property24,Westlands,"Westlands Highridge, Westlands, Nairobi",Apartment,3.0,4.0,7.0,1722,24400000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-101753149,2026-02-23
property24,Runda,"Runda Kitisuru, Runda, Nairobi",House,4.0,6.0,4.0,3767,53000000,https://www.property24.co.ke/4-bedroom-house-for-sale-in-runda-116930233,2026-02-23
property24,Runda,"Runda Kitisuru, Runda, Nairobi",House,4.0,5.0,4.0,3767,53000000,https://www.property24.co.ke/4-bedroom-house-for-sale-in-runda-116929844,2026-02-23
property24,Kiambu Road,"Njathaini Rd KE, Kiambu Road, Nairobi",House,4.0,5.0,5.0,3229,35000000,https://www.property24.co.ke/4-bedroom-house-for-sale-in-kiambu-road-116926772,2026-02-23
property24,Runda,"Kiambu Rd Kiambu, Runda, Nairobi",House,4.0,5.0,5.0,3229,35000000,https://www.property24.co.ke/4-bedroom-house-for-sale-in-runda-116926721,2026-02-23
property24,Runda,"Runda Kitisuru, Runda, Nairobi",House,4.0,5.0,5.0,3229,35000000,https://www.property24.co.ke/4-bedroom-house-for-sale-in-runda-116926705,2026-02-23
property24,Runda,"Kiambu Rd Kiambu, Runda, Nairobi",House,4.0,5.0,5.0,3229,35000000,https://www.property24.co.ke/4-bedroom-house-for-sale-in-runda-116926583,2026-02-23
property24,Runda,"Njathaini Rd KE, Runda, Nairobi",House,4.0,5.0,5.0,3229,35000000,https://www.property24.co.ke/4-bedroom-house-for-sale-in-runda-116926554,2026-02-23
property24,Spring Valley,"Spring Valley Nairobi, Spring Valley, Nairobi",Apartment,3.0,4.0,2.0,43,23100000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-spring-valley-116904200,2026-02-23
property24,Kileleshwa,"Othaya Rd Nairobi, Kileleshwa, Nairobi",Apartment,4.0,5.0,2.0,2906,25800000,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-kileleshwa-116940608,2026-02-23
property24,Westlands,"PQQJ+M66 Muthangari Dr, Westlands, Nairobi",Apartment,3.0,3.0,7.0,1722,24400000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116930324,2026-02-23
property24,Westlands,"Muthangari Dr Nairobi, Westlands, Nairobi",Apartment,3.0,4.0,7.0,1722,24400000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116930656,2026-02-23
property24,Westlands,"Muthangari Dr, Westlands, Nairobi",Apartment,3.0,4.0,7.0,1722,24400000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116930632,2026-02-23
property24,Westlands,"Westlands Highridge, Westlands, Nairobi",Apartment,3.0,4.0,7.0,1722,24400000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116930620,2026-02-23
property24,Westlands,"PQQJ+M66 Muthangari Dr, Westlands, Nairobi",Apartment,3.0,4.0,7.0,1722,24400000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116930616,2026-02-23
property24,Westlands,"PQQJ+M66 Muthangari Dr, Westlands, Nairobi",Apartment,3.0,4.0,7.0,1722,24400000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116930414,2026-02-23
property24,Westlands,"PQQJ+M66 Muthangari Dr, Westlands, Nairobi",Apartment,3.0,4.0,7.0,1722,24400000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116930376,2026-02-23
property24,Westlands,"PQQJ+M66 Muthangari Dr, Westlands, Nairobi",Apartment,3.0,4.0,7.0,1722,24400000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116930343,2026-02-23
property24,Westlands,"Rhapta Terraces Rhapta Road, Westlands, Nairobi",Apartment,2.0,2.0,1.0,1227,13000000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-101747247,2026-02-23
property24,Westlands,"PQQJ+M66 Muthangari Dr, Westlands, Nairobi",Apartment,3.0,4.0,7.0,1722,24400000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116930335,2026-02-23
property24,Westlands,"PQQJ+M66 Muthangari Dr, Westlands, Nairobi",Apartment,3.0,4.0,7.0,1722,24400000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116930332,2026-02-23
property24,Westlands,"PQQJ+M66 Muthangari Dr, Westlands, Nairobi",Apartment,3.0,4.0,7.0,1722,24400000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116930301,2026-02-23
property24,Westlands,"Rhapta Road Nairobi, Westlands, Nairobi",Apartment,2.0,2.0,1.0,1292,12700000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116945558,2026-02-23
property24,Westlands,"Rhapta Terraces Rhapta Road, Westlands, Nairobi",Apartment,2.0,2.0,1.0,1227,13000000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116918953,2026-02-23
property24,Kilimani,"Wood Ave Kilimani, Kilimani, Nairobi",Apartment,3.0,3.0,2.0,1442,14400000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kilimani-116950957,2026-02-23
property24,Syokimau,"Syokimau Nairobi, Syokimau, Nairobi",Apartment,1.0,1.0,1.0,592,4800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-syokimau-116952422,2026-02-23
property24,Syokimau,"Syokimau Nairobi, Syokimau, Nairobi",Apartment,2.0,2.0,1.0,1173,7500000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-syokimau-116952248,2026-02-23
property24,Syokimau,"Syokimau Nairobi, Syokimau, Nairobi",Apartment,2.0,2.0,1.0,1173,7500000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-syokimau-116952236,2026-02-23
property24,Kileleshwa,"Gatundu Rd Kileleshwa, Kileleshwa, Nairobi",Apartment,2.0,3.0,1.0,1184,9000000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kileleshwa-116898117,2026-02-23
property24,Kileleshwa,"Othaya Rd Nairobi, Kileleshwa, Nairobi",Apartment,4.0,5.0,2.0,2906,25800000,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-kileleshwa-116940615,2026-02-23
property24,Kilimani,"Riara Rd, Kilimani, Nairobi",Apartment,2.0,2.0,7.0,1184,10700000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116948819,2026-02-23
property24,Kilimani,"Riara Rd, Kilimani, Nairobi",Apartment,2.0,2.0,7.0,1184,10700000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116948805,2026-02-23
property24,Kilimani,"Riara Rd, Kilimani, Nairobi",Apartment,2.0,2.0,7.0,1184,10700000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116948794,2026-02-23
property24,Kilimani,"Riara Rd, Kilimani, Nairobi",Apartment,2.0,2.0,7.0,1184,10700000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116948737,2026-02-23
property24,Lavington,"Isaac Gathanju Road Maziwa, Lavington, Nairobi",House,5.0,,3.0,4306,69000000,https://www.property24.co.ke/5-bedroom-house-for-sale-in-lavington-116897388,2026-02-23
property24,Lavington,"Isaac Gathanju Road Maziwa, Lavington, Nairobi",Townhouse,5.0,,3.0,4306,69000000,https://www.property24.co.ke/5-bedroom-townhouse-for-sale-in-lavington-116897364,2026-02-23
property24,Westlands,"Rhapta Terraces Rhapta Road, Westlands, Nairobi",Apartment,1.0,1.0,1.0,753,9200000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116898794,2026-02-23
property24,Westlands,"Rhapta Terraces Rhapta Road, Westlands, Nairobi",Apartment,1.0,1.0,1.0,721,9000000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116898786,2026-02-23
property24,Kileleshwa,"Gatundu Rd Kileleshwa, Kileleshwa, Nairobi",Apartment,3.0,3.0,2.0,1464,12500000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kileleshwa-116898123,2026-02-23
property24,Lavington,"Chalbi Dr Maziwa, Lavington, Nairobi",Townhouse,5.0,,3.0,4844,70000000,https://www.property24.co.ke/5-bedroom-townhouse-for-sale-in-lavington-116897439,2026-02-23
property24,Kileleshwa,"Othaya Rd Nairobi, Kileleshwa, Nairobi",Apartment,5.0,6.0,2.0,3950,41000000,https://www.property24.co.ke/5-bedroom-apartment-flat-for-sale-in-kileleshwa-116941166,2026-02-23
property24,Kileleshwa,"Gatundu Rd Kileleshwa, Kileleshwa, Nairobi",Apartment,2.0,3.0,1.0,1184,9000000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kileleshwa-116898121,2026-02-23
property24,Kileleshwa,"Othaya Rd Kileleshwa, Kileleshwa, Nairobi",Apartment,4.0,4.0,2.0,2454,26000000,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-kileleshwa-116948852,2026-02-23
property24,Kilimani,"Wood Ave Kilimani, Kilimani, Nairobi",Apartment,2.0,2.0,1.0,1163,11200000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116950916,2026-02-23
property24,Syokimau,"Syokimau Nairobi, Syokimau, Nairobi",Apartment,3.0,3.0,1.0,1561,9700000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-syokimau-116952312,2026-02-23
property24,Syokimau,"Syokimau Nairobi, Syokimau, Nairobi",Apartment,3.0,3.0,1.0,1561,9700000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-syokimau-116952274,2026-02-23
property24,Lavington,"Apple Cross Rd Nairobi, Lavington, Nairobi",Townhouse,5.0,,5.0,9688,220000000,https://www.property24.co.ke/5-bedroom-townhouse-for-sale-in-lavington-116897346,2026-02-23
property24,Lavington,"Apple Cross Rd Nairobi, Lavington, Nairobi",House,5.0,,5.0,9688,220000000,https://www.property24.co.ke/5-bedroom-house-for-sale-in-lavington-116897326,2026-02-23
property24,Kileleshwa,"Gatundu Rd Kileleshwa, Kileleshwa, Nairobi",Apartment,3.0,3.0,2.0,1464,12500000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kileleshwa-116898126,2026-02-23
property24,Kilimani,"George Padmore Road Kilimani, Kilimani, Nairobi",Apartment,2.0,2.0,1.0,1012,10300000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116952000,2026-02-23
property24,Kiambu Road,"Njathaini Rd KE, Kiambu Road, Nairobi",House,4.0,5.0,5.0,3229,35000000,https://www.property24.co.ke/4-bedroom-house-for-sale-in-kiambu-road-116926786,2026-02-23
property24,Lavington,"Chalbi Dr Maziwa, Lavington, Nairobi",Townhouse,5.0,,3.0,4844,70000000,https://www.property24.co.ke/5-bedroom-townhouse-for-sale-in-lavington-101758593,2026-02-23
property24,Kiambu Road,"Njathaini Rd KE, Kiambu Road, Nairobi",House,4.0,5.0,5.0,3229,35000000,https://www.property24.co.ke/4-bedroom-house-for-sale-in-kiambu-road-116926746,2026-02-23
property24,Kilimani,"Kirichwa Rd Kilimani, Kilimani, Nairobi",Apartment,2.0,2.0,1.0,1259,14700000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116909627,2026-02-23
property24,Kileleshwa,"Othaya Rd Nairobi, Kileleshwa, Nairobi",Apartment,5.0,6.0,2.0,3950,41000000,https://www.property24.co.ke/5-bedroom-apartment-flat-for-sale-in-kileleshwa-116941182,2026-02-23
property24,Westlands,"Rhapta Terraces Rhapta Road, Westlands, Nairobi",Apartment,2.0,3.0,1.0,1561,16450000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116900065,2026-02-23
property24,Westlands,"Mogotio Rd 23, Westlands, Nairobi",Apartment,1.0,1.0,6.0,603,6800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116930289,2026-02-23
property24,Westlands,"Mogotio Rd 23, Westlands, Nairobi",Apartment,1.0,1.0,6.0,603,6800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116930259,2026-02-23
property24,Westlands,"Mogotio Rd 23, Westlands, Nairobi",Apartment,1.0,1.0,6.0,603,6800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116930257,2026-02-23
property24,Westlands,"Mogotio Rd 23, Westlands, Nairobi",Apartment,1.0,1.0,6.0,603,6800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116930250,2026-02-23
property24,Westlands,"Mogotio Rd 23, Westlands, Nairobi",Apartment,1.0,1.0,6.0,603,6800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116930245,2026-02-23
property24,Westlands,"Mogotio Rd 23, Westlands, Nairobi",Apartment,1.0,1.0,6.0,603,6800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116930240,2026-02-23
property24,Westlands,"Mogotio Rd 23, Westlands, Nairobi",Apartment,1.0,1.0,7.0,603,6800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116945760,2026-02-23
property24,Westlands,"Mogotio Rd 23, Westlands, Nairobi",Apartment,1.0,1.0,7.0,603,6800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116945752,2026-02-23
property24,Kilimani,"Kirichwa Rd Kilimani, Kilimani, Nairobi",Apartment,2.0,2.0,1.0,1259,14700000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116909645,2026-02-23
property24,Kilimani,"Wood Ave Kilimani, Kilimani, Nairobi",Apartment,3.0,3.0,2.0,1442,14400000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kilimani-116950943,2026-02-23
property24,Westlands,"Westlands Highridge, Westlands, Nairobi",Apartment,4.0,5.0,3.0,3789,32900000,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-westlands-116896021,2026-02-23
property24,Westlands,"Rhapta Terraces Rhapta Road, Westlands, Nairobi",Apartment,3.0,4.0,2.0,2131,22550000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116900395,2026-02-23
property24,Riverside,"Riverside Dr Nairobi, Riverside, Nairobi",Apartment,2.0,2.0,2.0,527,28000000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-riverside-116909713,2026-02-23
property24,Syokimau,"Syokimau Nairobi, Syokimau, Nairobi",Apartment,1.0,1.0,1.0,592,4800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-syokimau-116952405,2026-02-23
property24,Westlands,"Rhapta Road Nairobi, Westlands, Nairobi",Apartment,2.0,2.0,1.0,1238,11700000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116945549,2026-02-23
property24,Westlands,"Rhapta Terraces Rhapta Road, Westlands, Nairobi",Apartment,2.0,3.0,1.0,1561,16450000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116900365,2026-02-23
property24,Lavington,"PQG6+5JP Chalbi Dr, Lavington, Nairobi",Townhouse,5.0,,4.0,6781,125000000,https://www.property24.co.ke/5-bedroom-townhouse-for-sale-in-lavington-116897427,2026-02-23
property24,Westlands,"Mogotio Rd 23, Westlands, Nairobi",Apartment,1.0,1.0,6.0,603,6800000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-101747402,2026-02-23
property24,Westlands,"Jalaram Rd Spring Valley, Westlands, Nairobi",Apartment,4.0,,5.0,2174,27000000,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-westlands-116902762,2026-02-23
property24,Westlands,"Jalaram Rd Spring Valley, Westlands, Nairobi",Apartment,3.0,,2.0,1636,19500000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116902761,2026-02-23
property24,Kilimani,"George Padmore Road Kilimani, Kilimani, Nairobi",Apartment,2.0,2.0,1.0,1076,11000000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116952020,2026-02-23
property24,Kilimani,"George Padmore Road Kilimani, Kilimani, Nairobi",Apartment,2.0,2.0,1.0,1033,10550000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116952011,2026-02-23
property24,Kilimani,"Riara Rd Maziwa, Kilimani, Nairobi",Apartment,3.0,,2.0,1722,17800000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kilimani-116930346,2026-02-23
property24,Westlands,"Rhapta Terraces Rhapta Road, Westlands, Nairobi",Apartment,2.0,3.0,1.0,1453,15150000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116898928,2026-02-23
property24,Westlands,"Rhapta Terraces Rhapta Road, Westlands, Nairobi",Apartment,2.0,3.0,1.0,1399,14450000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116898914,2026-02-23
property24,Kilimani,"George Padmore Road Kilimani, Kilimani, Nairobi",Apartment,3.0,3.0,2.0,1453,14800000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kilimani-116952027,2026-02-23
property24,Kilimani,"Riara Rd Maziwa, Kilimani, Nairobi",Apartment,2.0,,1.0,1292,14800000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116887551,2026-02-23
property24,Westlands,"Rhapta Terraces Rhapta Road, Westlands, Nairobi",Apartment,3.0,4.0,2.0,2131,22550000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-101731252,2026-02-23
property24,Kilimani,"Riara Rd Maziwa, Kilimani, Nairobi",Apartment,3.0,,2.0,1722,17800000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kilimani-116887506,2026-02-23
property24,Kilimani,"Riara Rd Maziwa, Kilimani, Nairobi",Apartment,2.0,2.0,1.0,1130,9700000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116887705,2026-02-23
property24,Kilimani,"Riara Rd Maziwa, Kilimani, Nairobi",Apartment,2.0,2.0,1.0,1184,11800000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116887667,2026-02-23
property24,Kilimani,"Riara Rd Maziwa, Kilimani, Nairobi",Apartment,2.0,2.0,1.0,1216,12800000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-kilimani-116887642,2026-02-23
property24,Muthangari,"Muthangari Dr Nairobi, Muthangari, Nairobi",Apartment,3.0,4.0,2.0,1733,27790000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-muthangari-116889009,2026-02-23
property24,Kilimani,"Riara Rd Maziwa, Kilimani, Nairobi",Apartment,3.0,3.0,1.0,1399,15800000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-kilimani-116887534,2026-02-23
property24,Westlands,"Rhapta Terraces Rhapta Road, Westlands, Nairobi",Apartment,3.0,4.0,2.0,2131,22550000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116900417,2026-02-23
property24,Westlands,"Westlands Highridge, Westlands, Nairobi",Apartment,2.0,2.0,2.0,1087,13000000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116893921,2026-02-23
property24,Westlands,"Westlands, Westlands, Nairobi",Apartment,2.0,2.0,2.0,969,14000000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116886694,2026-02-23
property24,Westlands,"Westlands, Westlands, Nairobi",Apartment,1.0,1.0,1.0,624,8700000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116886691,2026-02-23
property24,Westlands,"Westlands, Westlands, Nairobi",Apartment,1.0,1.0,1.0,624,8700000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116886689,2026-02-23
property24,Westlands,"Westlands, Westlands, Nairobi",Apartment,3.0,3.0,3.0,1507,19000000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116886680,2026-02-23
property24,Westlands,"Westlands, Westlands, Nairobi",Apartment,1.0,1.0,1.0,560,6440000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116886676,2026-02-23
property24,Westlands,"Westlands, Westlands, Nairobi",Apartment,2.0,2.0,2.0,1119,12844000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116886672,2026-02-23
property24,Westlands,"Rhapta Terraces Rhapta Road, Westlands, Nairobi",Apartment,2.0,3.0,1.0,1399,14450000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116898916,2026-02-23
property24,Kitisuru,"Kitisuru Nairobi, Kitisuru, Nairobi",Townhouse,4.0,5.0,3.0,32,60000000,https://www.property24.co.ke/4-bedroom-townhouse-for-sale-in-kitisuru-116888888,2026-02-23
property24,Loresho,"Loresho Nairobi, Loresho, Nairobi",Apartment,4.0,5.0,3.0,43099,75000000,https://www.property24.co.ke/4-bedroom-apartment-flat-for-sale-in-loresho-116889195,2026-02-23
property24,Westlands,"Westlands, Westlands, Nairobi",Apartment,1.0,1.0,1.0,441,5300000,https://www.property24.co.ke/1-bedroom-apartment-flat-for-sale-in-westlands-116886687,2026-02-23
property24,Westlands,"Mogotio Rd, Westlands, Nairobi",Apartment,3.0,4.0,7.0,1991,23000000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116930699,2026-02-23
property24,Westlands,"Mogotio Rd, westlands, Westlands, Nairobi",Apartment,3.0,4.0,7.0,1991,23000000,https://www.property24.co.ke/3-bedroom-apartment-flat-for-sale-in-westlands-116930692,2026-02-23
property24,Westlands,"Rhapta Road Nairobi, Westlands, Nairobi",Apartment,2.0,3.0,1.0,1152,12300000,https://www.property24.co.ke/2-bedroom-apartment-flat-for-sale-in-westlands-116898700,2026-02-23
